"Geo","Year","D4c"
1611,2019,5.61106833413439
1612,2019,0.0396161517837189
1613,2019,10.5995071565848
1614,2019,8.26806527314396
1615,2019,0
1616,2019,0.0404997781527091
1617,2019,0.941633293069465
1618,2019,26.9704460824454
1619,2019,0.932747306691436
1620,2019,0.514652739157391
1621,2019,0.00561335062594669
1622,2019,0.931521145019962
1623,2019,11.026501659367
1624,2019,1.46026373077201
1625,2019,2.8635998189759
1626,2019,0.485575427208366
1627,2019,18.8466906292487
1628.01,2019,9.00873371216248
1628.02,2019,8.46407498393123
1628.03,2019,16.7128197887601
1629,2019,15.6912090604609
1630.01,2019,14.1050204868193
1630.02,2019,29.5034790385936
1631,2019,27.4947694332811
1632.01,2019,53.6434132027523
1632.02,2019,24.7126874639521
1632.03,2019,11.4000464236387
1632.04,2019,5.08163112591348
1633,2019,28.8245530362402
1634,2019,5.11782501171222
1635,2019,17.3247651883112
1636,2019,7.18210067508065
1637,2019,44.8883908199108
1638.01,2019,27.3789128098595
1638.02,2019,18.9365995956057
1639.01,2019,4.79429389104441
1639.02,2019,9.21059522685102
1640,2019,6.16385617914318
1641,2019,6.74692585724367
1642,2019,20.0259577955582
1643,2019,38.6165113211657
1644,2019,9.04811725980464
1645,2019,28.3152004501669
1646,2019,34.3517781896409
1647.01,2019,47.4208088213616
1647.02,2019,9.11738650558399
1648,2019,9.23162069076887
1649,2019,11.9564118926604
1650,2019,14.7102708265605
1651,2019,6.95826585370764
1652.01,2019,4.03582034125011
1652.02,2019,39.2218144731866
1653,2019,3.17518678436542
1654.01,2019,7.16060500747223
1654.02,2019,6.30361586710572
1655,2019,29.7535776657234
1656,2019,61.3588580825286
1657,2019,37.9704490557528
1658,2019,3.41692223014593
1659,2019,22.8409771168433
1660,2019,14.0596991476884
1661,2019,16.6077031008726
1662.01,2019,16.2053831904004
1662.02,2019,8.91788244156002
1662.03,2019,4.93364956338553
1663,2019,24.3056525776955
1664,2019,26.2010861013315
1665.01,2019,47.7835145836019
1665.02,2019,10.2445895002387
1666,2019,31.0793236568138
1667,2019,29.2081367269376
1668,2019,3.99966753418469
1669,2019,5.34658015763957
1670,2019,4.1976584919034
1671,2019,41.784326581142
1672.01,2019,22.9604545357372
1672.02,2019,5.40506210814113
1673.01,2019,2.49199780862573
1673.02,2019,4.59488419597823
1673.03,2019,8.22151176852149
1674,2019,69.2684070428024
1675.01,2019,13.1502629720264
1675.02,2019,6.06329918043814
1676.01,2019,4.15380735286204
1676.02,2019,8.90908139555873
1676.03,2019,4.97012649850909
1677,2019,16.0012163282517
1678,2019,3.0211796216285
1679,2019,3.09860437525192
1680,2019,7.32665734828541
1681,2019,8.5572091346667
1682.01,2019,1.38414044690694
1682.02,2019,2.95123921450275
1683,2019,4.02210902929838
1684,2019,2.97262356307711
1685,2019,0.075227112214351
1686,2019,0.0653364309580591
1687,2019,0.0476477597908918
1688.01,2019,0.960329347486393
1688.02,2019,8.68174270568467
1688.03,2019,4.2457812112992
1689.01,2019,0.904153192762866
1689.02,2019,4.8757929716983
1689.03,2019,4.67241982587272
1690.01,2019,5.02556936113617
1690.02,2019,4.06673297929939
1691,2019,3.99110886841878
1692,2019,8.43604428704998
1693,2019,8.94421944564322
1694,2019,47.681762827567
1695,2019,71.1234194957155
1696,2019,18.7172984692429
1697,2019,62.4765277437403
1698,2019,3.54868578545566
1699,2019,73.0842846031708
1700,2019,0.757430241474123
1701,2019,0.00579865415408449
1702,2019,0
1703,2019,7.47267469814809
1704.01,2019,10.0503899585775
1704.02,2019,7.96563098243251
1704.03,2019,5.18082635439572
1705,2019,2.76835470422791
1706,2019,120.22559340404
1707,2019,44.8867243624924
1708,2019,25.1175585552815
1709,2019,1.50466197682503
1710,2019,1.48562499701601
1711,2019,0.0016361678743619
1712,2019,0.0101490402778029
1713,2019,0
1714,2019,0.00722241351079207
1715,2019,11.3775532119154
1716,2019,0.501135509699521
1717,2019,33.6253294792241
1718,2019,1.14428858635817
1719,2019,6.02992337847346
1720,2019,2.70962885700018
1721,2019,5.06592597857083
1722,2019,2.86134298365176
1723,2019,31.4978652570228
1724,2019,133.235332744731
1725.01,2019,3.29956958022696
1725.02,2019,5.26879624711267
1726.01,2019,4.11213802334007
1726.02,2019,3.37865772897304
1727,2019,17.9966518664261
1728.01,2019,24.2203019327198
1728.02,2019,26.8608581009475
1729.01,2019,12.4371226600642
1729.02,2019,9.87740435346363
1730.01,2019,79.3723935164017
1730.02,2019,30.4244952964209
1731.01,2019,60.7685118315367
1731.02,2019,60.3890591382614
1731.03,2019,30.7980047766476
1732,2019,359.258271473301
1733,2019,94.1424009041105
1734,2019,101.234799497463
1735,2019,43.2011143933573
1736,2019,69.0051220138937
1737,2019,65.1745030558804
1738,2019,36.4313749812261
1739.01,2019,41.6043865152444
1739.02,2019,130.709719766395
1739.03,2019,116.29278299723
1740,2019,132.981098391676
1741.01,2019,45.8929399923838
1741.02,2019,20.8751903596674
1741.03,2019,36.6962408860217
1742.01,2019,30.9845479890943
1742.02,2019,21.6145674764684
1743,2019,49.7478691610261
1744.01,2019,38.5668136608389
1744.02,2019,11.4975385274076
1745,2019,91.4555100321243
1746,2019,56.5345927373226
1747,2019,183.661227421628
1748,2019,35.4801367599254
1749,2019,12.1480369657377
1750.01,2019,59.9003187141847
1750.02,2019,12.2087267336319
1750.03,2019,24.1175713906289
1751,2019,92.8448212149904
1752.01,2019,89.6859762864875
1752.02,2019,53.0240161241977
1753.01,2019,5.43605956004054
1753.02,2019,11.8528263016343
1753.03,2019,7.74238340143185
1754.01,2019,15.8972607382428
1754.02,2019,14.291690596356
1754.03,2019,8.81017936994275
1755,2019,10.4836001326973
1756,2019,11.0083162248857
1757,2019,33.4132285398255
1758,2019,19.7001074935936
1759,2019,32.4123247776294
1760,2019,15.0634816490085
1761,2019,231.668213111865
1762,2019,33.0676105333671
1763,2019,19.0260210309761
1764,2019,1.46709153131219
1765,2019,0.0340900482023446
1766,2019,21.1189487262772
1767,2019,216.962755789155
1768,2019,217.892835297261
1769,2019,186.903113760215
1770.01,2019,3.32522704856196
1770.02,2019,1.61534151189983
1771,2019,31.0363103146667
1772,2019,62.02467886863
1773,2019,4.89479298770257
1774,2019,24.9204003262055
1775,2019,0.465574540951321
1776,2019,0.402545210081941
1777,2019,0.0620475497225464
1778,2019,5.53909058656805
1779,2019,68.0331833638033
1780,2019,13.7089618135497
1781,2019,0.0827279670248316
1782,2019,0.073788242864879
1783,2019,0.0702775760147581
1784,2019,5.72200509033284
1785,2019,9.19405193464095
1786,2019,12.8283134493992
1787,2019,10.9423278655419
1788,2019,29.7319111126408
1789,2019,53.3602773068514
1790,2019,66.1194506677707
1791,2019,19.0277911169196
1792,2019,14.573305538556
1793.01,2019,6.99376453798069
1793.02,2019,2.29218854880249
1794,2019,7.84326306749041
1795,2019,30.5112668703288
1796.01,2019,15.7693074583135
1796.02,2019,24.0850413019225
1796.03,2019,19.1066282426244
1797.01,2019,11.3652087138033
1797.02,2019,13.7495350326151
1797.03,2019,5.69609364592577
1798.01,2019,17.1200461135617
1798.02,2019,12.7916398688368
1798.03,2019,13.7815070612909
1798.04,2019,11.2577856716647
1799,2019,13.304983738842
1800.01,2019,19.8065931711685
1800.02,2019,8.23414574421265
1800.03,2019,15.1043598653693
1800.04,2019,3.51764506074947
1800.05,2019,15.2438020704552
1800.06,2019,8.83544688011903
1801,2019,5.98805607162041
1802,2019,47.4684859816303
1803,2019,32.6116303432828
1804,2019,55.1001207749331
1805,2019,134.973704784691
1806,2019,64.6510534150734
1807,2019,70.2572262789975
1808,2019,30.0038843666462
1809,2019,60.331770232473
1810,2019,95.8774879559164
1811,2019,42.9231967392711
1812,2019,21.6458493339047
1813,2019,6.6866576856659
1814.01,2019,21.8152345921945
1814.02,2019,17.623595051795
1815,2019,20.121446314422
1816,2019,105.79210879819
1817.01,2019,41.5609234237462
1817.02,2019,11.472401160561
1817.03,2019,26.8286014031506
1818,2019,39.7649659009376
1819,2019,25.7615441195357
1820,2019,48.6256393556615
1821,2019,86.0007924663595
1822,2019,54.1845492421682
1823,2019,125.46826234289
1824,2019,58.4911560277738
1825,2019,24.8673357100406
1826,2019,2.35784368025268
1827,2019,2.61182669899121
1828,2019,0.389417607545958
1829,2019,0.000100801952700912
1830,2019,6.42271141531273
1831,2019,37.3449648332485
1832.01,2019,20.1504446261516
1832.02,2019,31.8430151326558
1832.03,2019,2.3399252031934
1833.01,2019,3.67747980582635
1833.02,2019,5.32980528409449
1833.03,2019,2.61017886822404
1834,2019,35.5173598726772
1835,2019,9.73210022591747
1836,2019,28.4984081666555
1837,2019,20.3117828972939
1838.01,2019,13.1805299521088
1838.02,2019,4.53038393740781
1839,2019,12.0857505505223
1840,2019,16.1086205725543
1841.01,2019,6.68194355954722
1841.02,2019,7.13960157068309
1841.03,2019,14.7959260728029
1841.04,2019,6.61020587782769
1842.01,2019,25.5707412935069
1842.02,2019,9.05737988109238
1843.01,2019,14.7177430034614
1843.02,2019,36.8161689271694
1844,2019,14.8777196797451
1845.01,2019,8.20840394242814
1845.02,2019,13.8680549549979
1845.03,2019,9.17151512725278
1846.01,2019,19.9139478200239
1846.02,2019,12.0445695246082
1847.01,2019,68.8198727567972
1847.02,2019,57.7800079838607
1848.01,2019,18.2387021032306
1848.02,2019,21.8213869395157
1849.01,2019,14.3121999090636
1849.02,2019,18.7934211008494
1850,2019,14.1267784032563
1851.01,2019,67.5654015294139
1851.02,2019,132.563077250723
1852.01,2019,4.71708880489705
1852.02,2019,9.38330803424651
1853.01,2019,13.9698519865559
1853.02,2019,10.5427290444647
1854.01,2019,4.52400005783465
1854.02,2019,11.4979552144777
1855,2019,25.739734781912
1856,2019,24.792059678459
1857,2019,94.9811262578501
1858,2019,240.628689089963
1859,2019,12.2073345274068
1860,2019,25.3143456681979
1861,2019,214.4626920296
1862,2019,66.5649954699001
1863,2019,123.189835167954
1864,2019,29.7825464262581
1865.01,2019,20.9456072496745
1865.02,2019,10.8330758032012
1865.03,2019,11.9286650490898
1865.04,2019,5.32991675378489
1866.01,2019,24.6021214316514
1866.02,2019,28.8703137983065
1866.03,2019,44.4921142084697
1867.01,2019,43.4088169683979
1867.02,2019,13.7432594259904
1868.01,2019,15.9947593958795
1868.02,2019,22.2319748385832
1868.03,2019,18.9369815217622
1869.01,2019,22.7286448844164
1869.02,2019,18.0364797110241
1870,2019,35.2496316711995
1871,2019,62.0829663598535
1872,2019,43.6387842483014
1873,2019,21.9675152735533
1874,2019,95.3380126951554
1875,2019,3.31942108026939
1876,2019,46.7486184780793
1877,2019,10.0168519063628
1878,2019,20.7100024241728
1879,2019,20.0336838981804
1880,2019,112.580188285795
1881,2019,58.3836515659111
1882,2019,10.1681442416019
1883,2019,0.0694395936972396
1884,2019,0.0618444276148168
1885,2019,0
1886,2019,0.0851156621847991
1887,2019,16.2063387468366
1888,2019,12.5306959960238
1889,2019,48.3084080334099
1890,2019,1.82449440267357
1891,2019,5.30634179026807
1892,2019,4.04017297844997
1893,2019,1.17354761063962
1894,2019,2.02317625758044
1895,2019,5.83966840230006
1896,2019,0.00336306422001423
1897,2019,0.000804515392125025
1898,2019,0
1899,2019,0
1900,2019,27.8344295132068
1901.01,2019,66.470133805568
1901.02,2019,118.497157690526
1901.03,2019,64.0736704331456
1902,2019,459.656002081107
1903,2019,226.084883693975
1904,2019,34.6073738101721
1905,2019,191.679601313327
1906.01,2019,26.7615555324208
1906.02,2019,16.2597184669011
1907,2019,27.1159947401004
1908,2019,588.517906363468
1909,2019,38.3485894579407
1910,2019,21.4546972452979
1911,2019,195.640303074474
1912,2019,66.7448837669631
1913,2019,65.9705101263809
1914,2019,77.6149072603519
1915,2019,7.5883632518743
1916,2019,87.9533106099519
1917,2019,60.9991960082844
1918,2019,115.783396262051
1919,2019,112.904614263986
1920,2019,139.33951253374
1921,2019,30.3547125936033
1922,2019,37.2126050720911
1923,2019,19.9274588878557
1924,2019,68.7470481269078
1925,2019,26.2864597825004
1926,2019,28.1513064837342
1927,2019,22.7811171051458
1928,2019,15.2097373231915
1929,2019,10.0162243346517
1930,2019,31.0784521669898
1931,2019,78.810108568408
1932,2019,42.6024611140483
1933,2019,44.372476277327
1934,2019,29.4212969918458
1935,2019,183.855167474603
1936,2019,110.769688073672
1937,2019,61.8315584636377
1938,2019,137.142593487872
1939,2019,80.1042872543829
1940,2019,94.9348905406031
1941,2019,14.0546178250165
1942,2019,5.55559218745141
1943.01,2019,2.714466170346
1943.02,2019,2.05587430061101
1943.03,2019,5.56282934235223
1944.01,2019,18.2438986468398
1944.02,2019,43.7598045911236
1944.03,2019,55.4090696979817
1944.04,2019,10.2184001852568
1944.05,2019,58.4166914386823
1944.06,2019,30.9351479738567
1945.01,2019,10.7630437703172
1945.02,2019,67.5077488235901
1945.03,2019,92.0877415729913
1946,2019,61.0629277516612
1947,2019,142.181521700822
1948,2019,95.2727095447428
1949,2019,2.85108487268343
1950,2019,118.976915548048
1951,2019,73.9082593538603
1952,2019,195.407217430349
1953,2019,48.8463828504754
1954,2019,104.348834620924
1955,2019,32.1148266777821
1956,2019,85.0311003867606
1957,2019,198.467357007162
1958,2019,44.6068206693997
1959,2019,117.628821993692
1960,2019,57.2190473199267
1961,2019,86.7380194113345
1962,2019,119.664660096902
1963,2019,66.5804694474252
1964,2019,23.6122763944013
1965,2019,18.9886049888222
1966.01,2019,11.2984446491885
1966.02,2019,20.6422909939963
1967,2019,65.4038970921043
1968.01,2019,89.5549117468314
1968.02,2019,34.7424781393968
1969.01,2019,15.7977104457405
1969.02,2019,30.771280622234
1970,2019,22.4856654474053
1971,2019,47.5665250542002
1972.01,2019,6.71660153550039
1972.02,2019,9.88925268322141
1972.03,2019,62.9610196806195
1972.04,2019,22.8333832238729
1973.01,2019,13.7568992195379
1973.02,2019,19.6874606626164
1973.03,2019,12.4835530558377
1973.04,2019,16.2041076243797
1974,2019,108.191555511476
1975,2019,130.168488515211
1976,2019,63.789369230231
1977,2019,45.5751161652782
1978,2019,124.529234016485
1979,2019,169.067707385799
1980,2019,87.8218869940254
1981,2019,151.387739151467
1982,2019,326.546957598148
1983,2019,13.3482274339789
1984,2019,122.261543826286
1985,2019,71.7429626225629
1986,2019,200.354391945828
1987,2019,130.292763326248
1988,2019,24.203060971182
1989.01,2019,204.703698872213
1989.02,2019,19.7299450642993
1989.03,2019,11.9765123897812
1990,2019,349.439441301191
1991,2019,53.188885166668
1992,2019,29.3439440246634
1993,2019,4.06326279804454
1994,2019,25.5964517360082
1995,2019,11.6793384172254
1996,2019,173.955279470544
1997,2019,62.5441226096886
1998,2019,322.162755532782
1999,2019,85.8964373689153
2000,2019,93.7636488109742
2001,2019,154.305315199762
2002,2019,135.780782525866
2003,2019,124.709724571886
2004,2019,26.2962374358282
2005,2019,36.0178486984824
2006.01,2019,26.3822680370041
2006.02,2019,3.11813897438347
2007,2019,192.658899142949
2008,2019,83.3968242931359
2009,2019,58.0229994133486
2010,2019,48.4386707148119
2011,2019,77.5479414032709
2012.01,2019,48.1918576548207
2012.02,2019,15.2414599714036
2013.01,2019,101.207127981219
2013.02,2019,17.0925992963243
2014,2019,245.046762163775
2015,2019,76.6031159250699
2016,2019,11.472149948256
2017,2019,12.6544110887826
2018.01,2019,4.9891542037956
2018.02,2019,9.95685214893451
2018.03,2019,9.86173194472413
2019,2019,62.9902035777541
2020,2019,57.2936098795605
2021,2019,51.5613739218688
2022,2019,16.0805940485984
2023,2019,61.9504288744978
2024,2019,42.790529922499
2025.01,2019,31.9607985878545
2025.02,2019,21.4870794890912
2025.03,2019,15.399525496244
2026,2019,27.904875999518
2027,2019,51.1294106930192
2028,2019,63.0118883499679
2029,2019,26.4425556079515
2030,2019,75.2582129759917
2031,2019,48.3536222992811
2032,2019,52.3037156779203
2033,2019,167.796739924399
2034,2019,191.73886940307
2035,2019,226.259795395521
2036.01,2019,16.3627840870892
2036.02,2019,45.0733488757331
2036.03,2019,7.09244985756881
2037,2019,40.7182490570459
2038,2019,235.482005588709
2039,2019,27.3266527964181
2040,2019,18.6957109649201
2041,2019,40.6711726963363
2042,2019,65.4130333831741
2043,2019,36.7854917999584
2044.01,2019,180.878508005217
2044.02,2019,23.7699563549743
2045,2019,41.3188255734919
2046,2019,18.6188340565671
2047.01,2019,99.5787950999907
2047.02,2019,10.5020243293725
2048,2019,74.5827549783953
2049,2019,159.197573783682
2050,2019,15.4135391044189
2051,2019,40.1990478606152
2052,2019,107.862187224137
2053,2019,90.0413478388134
2054,2019,168.238885694465
2055,2019,34.3869606448364
2056,2019,20.7249102843173
2057,2019,28.3392460475078
2058,2019,62.7556484761821
2059,2019,257.737438340532
2060,2019,215.753273134511
2061.01,2019,13.8198466393406
2061.02,2019,58.290324454198
2062.01,2019,21.5896271700659
2062.02,2019,36.7035693624214
2062.03,2019,206.522160404371
2063.01,2019,158.674547463507
2063.02,2019,9.58693401657356
2064,2019,28.7977687409943
2065,2019,155.734494069097
2066.01,2019,1.09328194903963
2066.02,2019,75.5142876872141
2067,2019,257.679629920522
2068,2019,115.054359870473
2069.01,2019,188.252363951604
2069.02,2019,7.51433033785006
2070,2019,97.5921968295691
2071,2019,29.8471665921417
2072,2019,232.054856947221
2073.01,2019,72.3800385938443
2073.02,2019,31.5068041349675
2073.03,2019,219.245841643329
2074.01,2019,20.6019164393513
2074.02,2019,44.1828214285131
2075.01,2019,15.3595954065147
2075.02,2019,54.4969835982056
2076.01,2019,53.1650009117402
2076.02,2019,123.333706838467
2076.03,2019,8.43286495037158
2077,2019,77.968118937107
2078,2019,12.5123120866308
2079.01,2019,13.2566299822563
2079.02,2019,105.405494057769
2080.01,2019,8.33633526387612
2080.02,2019,16.5734790419913
2080.03,2019,10.4105933897027
2080.04,2019,9.86588684243057
2081,2019,117.934801318121
2082,2019,402.032421122422
2083,2019,43.8995127640738
2084,2019,30.7460211942649
2085.01,2019,35.2100249918354
2085.02,2019,164.633227001979
2086.01,2019,9.29242484719199
2086.02,2019,14.4167989368271
2086.03,2019,9.77315985362739
2087,2019,61.1855444272029
2088,2019,92.6871625555341
2089.01,2019,10.3699233775196
2089.02,2019,1.67465983383409
2089.03,2019,47.7245050432172
2089.04,2019,41.2529517582161
2090,2019,14.8578689150982
2091,2019,1.70583356106469
2092,2019,0
2093,2019,0
2094,2019,0.0332507779045438
2095,2019,0
2096.01,2019,36.0087802294221
2096.02,2019,24.8241397979956
2097,2019,49.7783858985589
2098,2019,92.5170680951729
2099.01,2019,5.49777000039183
2099.02,2019,8.03028610234933
2100,2019,18.011970457589
2101,2019,15.8185709296354
2102,2019,17.531509253873
2103,2019,0.157563280437924
2104,2019,4.0596700970789
2105,2019,6.29147377396678
2106,2019,155.043691676085
2107,2019,6.99797961928416
2108,2019,21.5535446843787
2109,2019,3.04305622054421
2110,2019,4.9267688156052
2111.01,2019,6.30020720622222
2111.02,2019,12.7144927233994
2112.01,2019,10.10216557387
2112.02,2019,3.1290571713294
2112.03,2019,2.06109470379962
2112.04,2019,4.09335810986883
2112.05,2019,6.62526920946634
2112.06,2019,2.9164571760779
2113,2019,0.605307719833215
2114.01,2019,2.08653424959264
2114.02,2019,6.12220570068841
2114.03,2019,19.2690930910147
2115.01,2019,53.9581931892533
2115.02,2019,24.6927386948456
2116.01,2019,15.7718190386662
2116.02,2019,2.86664342467656
2117.01,2019,11.424223100247
2117.02,2019,3.29263596448128
2118,2019,29.9631158478877
2119,2019,31.8993226375545
2120,2019,24.5942254276648
2121,2019,12.8198895766676
2122,2019,58.4921000588763
2123,2019,18.7100036704994
2124,2019,16.2887901909052
2125,2019,165.804574693326
2126,2019,47.2787089589899
2127,2019,55.856577013747
2128,2019,129.113266946254
2129,2019,63.7961545495419
2130,2019,43.3483401588569
2131,2019,2.42622416855855
2132,2019,21.6480579015526
2133,2019,71.9948888870712
2134,2019,78.7888626046423
2135,2019,86.796590466887
2136,2019,157.200969619894
2137,2019,112.48771491019
2138,2019,174.316114188477
2139,2019,39.7210773344801
2140,2019,137.896624468757
2141,2019,27.980270075545
2142,2019,143.448140660438
2143,2019,52.2597634908298
2144,2019,298.01875333754
2145,2019,186.67622932761
2146,2019,237.375239264434
2147,2019,66.7049717056289
2148,2019,73.6801629707122
2149,2019,1.92558585434714
2150,2019,138.572057244488
2151,2019,2.33676092862497
2152,2019,0.00385755765257606
2153,2019,0
2154,2019,0.00177508263792156
2155,2019,2.66518846744963
2156,2019,0.00211140483345566
2157,2019,0
2158,2019,0
