"Geo","Year","UrbanArea","TownArea","RuralArea"
2159,2019,0,0,790.872719452206
1611,2045,0,1008.0846086204,0
1612,2045,0,0,1191.22305694562
1613,2045,556.958192081894,0,0
1614,2045,93.4706096079986,0,0
1615,2045,0,1758.29199892915,0
1616,2045,0,562.373336354773,0
1617,2045,0,1836.58925724249,0
1618,2045,1554.3951571686,0,0
1619,2045,0,1178.76762386683,0
1620,2045,0,648.630439015822,0
1621,2045,0,680.878616648573,0
1622,2045,0,1328.90666117023,0
1623,2045,0,1322.02846570228,0
1624,2045,0,682.293605194008,0
1625,2045,0,1358.09936905469,0
1626,2045,0,1346.85263643644,0
1627,2045,302.394513620621,0,0
1628.01,2045,0,0,101.579350598222
1628.02,2045,94.4937379146518,0,0
1628.03,2045,188.244004159997,0,0
1629,2045,244.349813592393,0,0
1630.01,2045,160.115836319188,0,0
1630.02,2045,83.0877142632907,0,0
1631,2045,73.4270900155818,0,0
1632.01,2045,105.014299020363,0,0
1632.02,2045,116.069300924512,0,0
1632.03,2045,99.6280316496232,0,0
1632.04,2045,65.5185758472452,0,0
1633,2045,50.5202144907142,0,0
1634,2045,66.394905997298,0,0
1635,2045,898.963801817164,0,0
1636,2045,1121.43962931061,0,0
1637,2045,198.375417405679,0,0
1638.01,2045,139.112130765177,0,0
1638.02,2045,126.631032296902,0,0
1639.01,2045,57.3884200143812,0,0
1639.02,2045,97.1921149286111,0,0
1640,2045,185.190557638813,0,0
1641,2045,0,205.164066273003,0
1642,2045,172.508404254777,0,0
1643,2045,665.783224609434,0,0
1644,2045,109.428863648647,0,0
1645,2045,119.740748190113,0,0
1646,2045,161.065011077559,0,0
1647.01,2045,212.163879143751,0,0
1647.02,2045,39.2512538918073,0,0
1648,2045,125.972641478751,0,0
1649,2045,213.855274894234,0,0
1650,2045,172.373098076714,0,0
1651,2045,0,0,279.090767509361
1652.01,2045,0,87.0498369618692,0
1652.02,2045,247.88030832028,0,0
1653,2045,1099.30866258375,0,0
1654.01,2045,285.368240927102,0,0
1654.02,2045,256.765654739775,0,0
1655,2045,572.393686218343,0,0
1656,2045,477.706206845586,0,0
1657,2045,183.426549908914,0,0
1658,2045,93.4720461396261,0,0
1659,2045,576.354389774421,0,0
1660,2045,90.4814568410337,0,0
1661,2045,451.777772825699,0,0
1662.01,2045,78.0725346850263,0,0
1662.02,2045,0,0,115.98265727188
1662.03,2045,64.0041314938785,0,0
1663,2045,369.107551243989,0,0
1664,2045,250.433849349511,0,0
1665.01,2045,672.398205972901,0,0
1665.02,2045,188.68235598284,0,0
1666,2045,513.923278291348,0,0
1667,2045,370.007457603906,0,0
1668,2045,404.113589671289,0,0
1669,2045,504.696787613495,0,0
1670,2045,514.15787734892,0,0
1671,2045,634.016092016783,0,0
1672.01,2045,380.065929592207,0,0
1672.02,2045,0,0,89.6545467018441
1673.01,2045,0,0,136.835911933339
1673.02,2045,89.1766314144403,0,0
1673.03,2045,0,162.404030318851,0
1674,2045,642.425927607413,0,0
1675.01,2045,264.846151424441,0,0
1675.02,2045,128.607219956496,0,0
1676.01,2045,0,0,84.3995717438254
1676.02,2045,0,0,182.881100464478
1676.03,2045,97.4355518087999,0,0
1677,2045,0,0,1572.12027074854
1678,2045,0,0,283.733639904556
1679,2045,0,0,290.97040566298
1680,2045,0,0,719.016637347317
1681,2045,0,0,236.948062529115
1682.01,2045,0,0,109.498341174038
1682.02,2045,0,0,84.0460045400416
1683,2045,376.948697462365,0,0
1684,2045,0,0,292.085865388903
1685,2045,0,0,143.670749569048
1686,2045,0,940.531605639884,0
1687,2045,0,761.246482006019,0
1688.01,2045,0,0,109.145042574064
1688.02,2045,0,0,243.446195571229
1688.03,2045,0,0,118.428795372573
1689.01,2045,0,0,81.0697152061352
1689.02,2045,0,0,136.001454252501
1689.03,2045,0,0,130.329122244529
1690.01,2045,0,0,139.897288689611
1690.02,2045,111.962906195289,0,0
1691,2045,90.2360408123907,0,0
1692,2045,135.987745593576,0,0
1693,2045,0,0,146.140477304047
1694,2045,765.141237358013,0,0
1695,2045,406.922068131543,0,0
1696,2045,191.073953056803,0,0
1697,2045,426.145689348129,0,0
1698,2045,0,47.3074694307144,0
1699,2045,914.570621565496,0,0
1700,2045,1486.17928467057,0,0
1701,2045,0,0,1641.57809079145
1702,2045,0,0,783.080451262298
1703,2045,75.7905805130574,0,0
1704.01,2045,66.228263009425,0,0
1704.02,2045,52.5937921903306,0,0
1704.03,2045,33.9494115045837,0,0
1705,2045,114.805978266436,0,0
1706,2045,596.21501989129,0,0
1707,2045,684.322246236296,0,0
1708,2045,381.928791183765,0,0
1709,2045,790.81586883575,0,0
1710,2045,0,782.685620644472,0
1711,2045,0,1354.67132373952,0
1712,2045,0,1144.79879103339,0
1713,2045,0,1169.42847770958,0
1714,2045,0,1323.19462773263,0
1715,2045,676.258329487002,0,0
1716,2045,180.814996668729,0,0
1717,2045,824.42215736483,0,0
1718,2045,572.797838425186,0,0
1719,2045,1325.73759102204,0,0
1720,2045,265.177298784207,0,0
1721,2045,0,506.265938378974,0
1722,2045,0,246.676753737464,0
1723,2045,0,277.636068269408,0
1724,2045,651.591702646981,0,0
1725.01,2045,28.6708222053806,0,0
1725.02,2045,0,0,46.6018014539037
1726.01,2045,38.2279099735504,0,0
1726.02,2045,0,0,33.5349556030713
1727,2045,56.5544137482071,0,0
1728.01,2045,56.6881014442535,0,0
1728.02,2045,65.5148470497692,0,0
1729.01,2045,39.1020598473201,0,0
1729.02,2045,31.0100261425172,0,0
1730.01,2045,56.8270297696737,0,0
1730.02,2045,72.3211551519861,0,0
1731.01,2045,68.6651990094014,0,0
1731.02,2045,68.2255392543906,0,0
1731.03,2045,34.2401732059407,0,0
1732,2045,687.333839906199,0,0
1733,2045,431.258571081947,0,0
1734,2045,647.659032100893,0,0
1735,2045,445.672355804041,0,0
1736,2045,475.097490771162,0,0
1737,2045,384.713603290673,0,0
1738,2045,210.153412829295,0,0
1739.01,2045,50.4010005828588,0,0
1739.02,2045,38.6168568739834,0,0
1739.03,2045,41.5390654154564,0,0
1740,2045,352.866993058798,0,0
1741.01,2045,57.3016915955051,0,0
1741.02,2045,26.1274016289236,0,0
1741.03,2045,0,0,46.3197970515847
1742.01,2045,103.623806982277,0,0
1742.02,2045,72.5186274224889,0,0
1743,2045,0,0,165.673265963236
1744.01,2045,85.503822334411,0,0
1744.02,2045,25.5154435534463,0,0
1745,2045,197.365697082602,0,0
1746,2045,135.343999327163,0,0
1747,2045,372.688722283171,0,0
1748,2045,246.613524587603,0,0
1749,2045,79.6672554489428,0,0
1750.01,2045,127.888510335864,0,0
1750.02,2045,26.3093129601492,0,0
1750.03,2045,50.3911178215845,0,0
1751,2045,101.171149562276,0,0
1752.01,2045,151.745052615489,0,0
1752.02,2045,88.7842327187536,0,0
1753.01,2045,35.6547792030484,0,0
1753.02,2045,77.7334302075541,0,0
1753.03,2045,50.2459326811756,0,0
1754.01,2045,43.8295600449567,0,0
1754.02,2045,70.9312664104226,0,0
1754.03,2045,45.7839164047055,0,0
1755,2045,105.291346120677,0,0
1756,2045,214.919434932921,0,0
1757,2045,205.21086018751,0,0
1758,2045,249.398033551133,0,0
1759,2045,403.591686141544,0,0
1760,2045,468.073228485385,0,0
1761,2045,608.432773706803,0,0
1762,2045,492.204695692716,0,0
1763,2045,821.663476232037,0,0
1764,2045,769.6264260178,0,0
1765,2045,0,866.443691657188,0
1766,2045,0,929.484199915854,0
1767,2045,733.561012395905,0,0
1768,2045,444.562736394859,0,0
1769,2045,565.966731057254,0,0
1770.01,2045,55.2619868364619,0,0
1770.02,2045,0,0,27.7756754996082
1771,2045,393.697889081054,0,0
1772,2045,710.081425343605,0,0
1773,2045,0,0,84.0981491273241
1774,2045,430.688988321833,0,0
1775,2045,718.841422276351,0,0
1776,2045,0,86.3742907628776,0
1777,2045,0,574.657084648687,0
1778,2045,568.675491149664,0,0
1779,2045,949.32828825871,0,0
1780,2045,884.383291284102,0,0
1781,2045,0,292.52493850613,0
1782,2045,638.088863483916,0,0
1783,2045,675.796415686962,0,0
1784,2045,0,172.012650279037,0
1785,2045,71.4270577427193,0,0
1786,2045,88.4375180819076,0,0
1787,2045,74.907243644937,0,0
1788,2045,638.003634673328,0,0
1789,2045,180.957186643026,0,0
1790,2045,206.647907367843,0,0
1791,2045,176.624724288464,0,0
1792,2045,103.812840608373,0,0
1793.01,2045,0,75.5356815677804,0
1793.02,2045,24.7627699591851,0,0
1794,2045,64.0705921758527,0,0
1795,2045,100.9269850338,0,0
1796.01,2045,109.574520834789,0,0
1796.02,2045,254.859669159435,0,0
1796.03,2045,223.556290099895,0,0
1797.01,2045,82.6962865980554,0,0
1797.02,2045,99.1722512791316,0,0
1797.03,2045,45.0555498944332,0,0
1798.01,2045,154.192763943568,0,0
1798.02,2045,105.900162635935,0,0
1798.03,2045,152.188733561527,0,0
1798.04,2045,122.768029220105,0,0
1799,2045,193.67430880879,0,0
1800.01,2045,263.620369704832,0,0
1800.02,2045,155.97815951382,0,0
1800.03,2045,247.197218849957,0,0
1800.04,2045,54.0151042918139,0,0
1800.05,2045,230.624022705648,0,0
1800.06,2045,117.774584769958,0,0
1801,2045,0,0,40.9832314316604
1802,2045,195.348453741854,0,0
1803,2045,79.3773449915624,0,0
1804,2045,128.001626160693,0,0
1805,2045,424.964489005991,0,0
1806,2045,103.414865676666,0,0
1807,2045,445.627486593015,0,0
1808,2045,279.850771236787,0,0
1809,2045,69.5756845862705,0,0
1810,2045,388.501780115,0,0
1811,2045,313.536679258204,0,0
1812,2045,110.004703320999,0,0
1813,2045,0,0,33.7444159860035
1814.01,2045,0,0,44.3684788225383
1814.02,2045,0,0,45.6771317359206
1815,2045,88.8465311117468,0,0
1816,2045,465.181340904925,0,0
1817.01,2045,84.0221778625483,0,0
1817.02,2045,23.0955474500531,0,0
1817.03,2045,54.2383886882305,0,0
1818,2045,128.361360840113,0,0
1819,2045,117.382465204137,0,0
1820,2045,234.635852835919,0,0
1821,2045,592.634922398863,0,0
1822,2045,392.328799427322,0,0
1823,2045,609.195509543425,0,0
1824,2045,417.203973101126,0,0
1825,2045,209.534692252243,0,0
1826,2045,297.507757358366,0,0
1827,2045,335.864607085304,0,0
1828,2045,629.238184786665,0,0
1829,2045,142.772557179295,0,0
1830,2045,377.228250093455,0,0
1831,2045,389.984190570757,0,0
1832.01,2045,49.2490780344471,0,0
1832.02,2045,76.3710859999073,0,0
1832.03,2045,18.2060487627986,0,0
1833.01,2045,67.5710240311326,0,0
1833.02,2045,35.2795637894889,0,0
1833.03,2045,29.731412801371,0,0
1834,2045,653.150496986038,0,0
1835,2045,178.726096051696,0,0
1836,2045,112.95549031464,0,0
1837,2045,0,0,66.4892285074155
1838.01,2045,36.4777512866298,0,0
1838.02,2045,14.8121543739842,0,0
1839,2045,24.8153498640634,0,0
1840,2045,52.6303877007478,0,0
1841.01,2045,13.7748702217452,0,0
1841.02,2045,15.1353394726781,0,0
1841.03,2045,0,0,29.7662833686719
1841.04,2045,13.6722068634359,0,0
1842.01,2045,0,0,51.3665758945495
1842.02,2045,0,0,18.1944897775035
1843.01,2045,29.5687808717063,0,0
1843.02,2045,74.0368284009767,0,0
1844,2045,29.8864044767258,0,0
1845.01,2045,15.6236821659513,0,0
1845.02,2045,26.1863932717193,0,0
1845.03,2045,18.4237649759363,0,0
1846.01,2045,37.5925209387076,0,0
1846.02,2045,24.1951646024462,0,0
1847.01,2045,47.2677537861235,0,0
1847.02,2045,38.993395723664,0,0
1848.01,2045,49.6648504313654,0,0
1848.02,2045,42.3973331761792,0,0
1849.01,2045,33.28968194873,0,0
1849.02,2045,42.5075641291343,0,0
1850,2045,42.8196692251936,0,0
1851.01,2045,229.026832056461,0,0
1851.02,2045,385.257749448182,0,0
1852.01,2045,0,0,16.065226769909
1852.02,2045,0,0,30.0697029964361
1853.01,2045,47.2047049320894,0,0
1853.02,2045,33.6690997895409,0,0
1854.01,2045,15.3336493813757,0,0
1854.02,2045,38.9275831958397,0,0
1855,2045,51.7087323015226,0,0
1856,2045,74.6477558162693,0,0
1857,2045,287.113545231297,0,0
1858,2045,513.813800731389,0,0
1859,2045,0,0,31.928964349661
1860,2045,0,0,31.5504943088454
1861,2045,358.135984215762,0,0
1862,2045,243.340954766591,0,0
1863,2045,500.883023066326,0,0
1864,2045,60.6433706835318,0,0
1865.01,2045,37.6124123994469,0,0
1865.02,2045,20.9502006171113,0,0
1865.03,2045,24.2884061872904,0,0
1865.04,2045,10.8524451418182,0,0
1866.01,2045,28.867786748115,0,0
1866.02,2045,25.6684838783652,0,0
1866.03,2045,21.9024161122877,0,0
1867.01,2045,54.7467427470278,0,0
1867.02,2045,14.8500217898759,0,0
1868.01,2045,52.3525808051177,0,0
1868.02,2045,0,0,72.5912999680263
1868.03,2045,0,0,61.9438308304549
1869.01,2045,65.2247840128727,0,0
1869.02,2045,0,51.9662495609859,0
1870,2045,0,0,103.530989311468
1871,2045,358.428929290665,0,0
1872,2045,382.349267670584,0,0
1873,2045,52.8540288491983,0,0
1874,2045,232.414816254683,0,0
1875,2045,18.3844101844341,0,0
1876,2045,117.328951784228,0,0
1877,2045,47.0305645180737,0,0
1878,2045,53.0947039038706,0,0
1879,2045,79.3462013804902,0,0
1880,2045,836.539674553026,0,0
1881,2045,440.564746485656,0,0
1882,2045,874.793370499414,0,0
1883,2045,449.244440490915,0,0
1884,2045,767.512806835137,0,0
1885,2045,0,1034.20209815449,0
1886,2045,0,534.167530450505,0
1887,2045,253.396475833431,0,0
1888,2045,230.374803317849,0,0
1889,2045,0,894.920929468675,0
1890,2045,398.826383878154,0,0
1891,2045,590.713655635928,0,0
1892,2045,413.440198371403,0,0
1893,2045,0,242.85400642796,0
1894,2045,0,459.700951472118,0
1895,2045,0,1321.89210203971,0
1896,2045,0,1209.6678829152,0
1897,2045,0,821.745730962971,0
1898,2045,0,780.678772490187,0
1899,2045,0,991.365536458229,0
1900,2045,0,700.979174602923,0
1901.01,2045,36.4688606346908,0,0
1901.02,2045,65.0135042914684,0,0
1901.03,2045,35.1540402222533,0,0
1902,2045,90.9569443206179,0,0
1903,2045,31.8990716516212,0,0
1904,2045,18.9873469505502,0,0
1905,2045,403.016403439189,0,0
1906.01,2045,47.600769251858,0,0
1906.02,2045,0,0,19.3698059476112
1907,2045,33.9574769136274,0,0
1908,2045,436.828032585954,0,0
1909,2045,0,0,10.6985656318021
1910,2045,0,0,20.6025988923336
1911,2045,188.219530597949,0,0
1912,2045,60.5047624589838,0,0
1913,2045,107.6380945567,0,0
1914,2045,88.0835145843252,0,0
1915,2045,511.483732886154,0,0
1916,2045,420.979688917328,0,0
1917,2045,238.815752179777,0,0
1918,2045,653.208108795524,0,0
1919,2045,714.52194486,0,0
1920,2045,290.438491141603,0,0
1921,2045,127.409112540127,0,0
1922,2045,272.908414614011,0,0
1923,2045,75.9503912703682,0,0
1924,2045,278.71150250491,0,0
1925,2045,92.1942766205147,0,0
1926,2045,97.4992695820225,0,0
1927,2045,83.7629642126877,0,0
1928,2045,70.4376991045661,0,0
1929,2045,77.3414390936188,0,0
1930,2045,260.399275548526,0,0
1931,2045,480.840656563043,0,0
1932,2045,133.972741544273,0,0
1933,2045,142.30531316733,0,0
1934,2045,78.405130231989,0,0
1935,2045,428.148349985239,0,0
1936,2045,170.693035225433,0,0
1937,2045,99.170528752819,0,0
1938,2045,182.170713576673,0,0
1939,2045,128.49968595326,0,0
1940,2045,170.509557566028,0,0
1941,2045,15.4031728914094,0,0
1942,2045,0,0,14.8760828689568
1943.01,2045,0,0,7.39116877856935
1943.02,2045,0,0,5.64430733975118
1943.03,2045,0,15.267808202411,0
1944.01,2045,0,0,9.95047751913374
1944.02,2045,24.1862962552681,0,0
1944.03,2045,30.5971213812854,0,0
1944.04,2045,6.49436395626449,0,0
1944.05,2045,38.6093742336234,0,0
1944.06,2045,0,0,16.6765298156211
1945.01,2045,0,0,5.47387511577833
1945.02,2045,0,0,34.6135946850473
1945.03,2045,43.6376118347311,0,0
1946,2045,27.8214589096647,0,0
1947,2045,392.653443262474,0,0
1948,2045,388.99996123829,0,0
1949,2045,484.670741632118,0,0
1950,2045,507.610772787812,0,0
1951,2045,406.464514308632,0,0
1952,2045,385.262108019053,0,0
1953,2045,470.100902016889,0,0
1954,2045,697.159735371323,0,0
1955,2045,41.670020977936,0,0
1956,2045,112.277273747555,0,0
1957,2045,246.781660165461,0,0
1958,2045,13.6633053994835,0,0
1959,2045,449.374054022209,0,0
1960,2045,288.482192686518,0,0
1961,2045,332.448528843357,0,0
1962,2045,432.507694398451,0,0
1963,2045,240.438453169888,0,0
1964,2045,51.2967116789958,0,0
1965,2045,0,0,144.24105342687
1966.01,2045,41.5615947310116,0,0
1966.02,2045,0,0,74.1208831828118
1967,2045,175.986100304757,0,0
1968.01,2045,102.938404344358,0,0
1968.02,2045,42.051167850615,0,0
1969.01,2045,0,0,54.0845175948962
1969.02,2045,105.906478742907,0,0
1970,2045,0,99.3512893456959,0
1971,2045,0,0,166.428764761531
1972.01,2045,0,0,25.9295664241595
1972.02,2045,0,0,36.4759153461087
1972.03,2045,35.6467806886116,0,0
1972.04,2045,0,67.3583294221306,0
1973.01,2045,48.1279192250575,0,0
1973.02,2045,68.4298406507053,0,0
1973.03,2045,0,0,43.9367434323268
1973.04,2045,0,0,57.0320507314629
1974,2045,352.629806823067,0,0
1975,2045,735.806601990028,0,0
1976,2045,994.929484751249,0,0
1977,2045,455.967782887031,0,0
1978,2045,891.19053834159,0,0
1979,2045,750.396927994332,0,0
1980,2045,683.453838823037,0,0
1981,2045,509.326236619056,0,0
1982,2045,278.370046052051,0,0
1983,2045,0,0,95.4678241316881
1984,2045,443.942098203513,0,0
1985,2045,509.981586089303,0,0
1986,2045,874.596095711451,0,0
1987,2045,457.200686530956,0,0
1988,2045,217.886492494042,0,0
1989.01,2045,774.048905529879,0,0
1989.02,2045,0,0,46.4215705773054
1989.03,2045,27.9676261777393,0,0
1990,2045,491.713452011332,0,0
1991,2045,44.4685717683002,0,0
1992,2045,24.7128504349751,0,0
1993,2045,0,0,12.283976274903
1994,2045,50.4605979690602,0,0
1995,2045,0,0,23.9772159154852
1996,2045,537.471435410764,0,0
1997,2045,239.626626034768,0,0
1998,2045,795.876396314561,0,0
1999,2045,129.26834502015,0,0
2000,2045,326.484496274655,0,0
2001,2045,155.014307612666,0,0
2002,2045,137.058417149577,0,0
2003,2045,426.552240081186,0,0
2004,2045,99.9967079829543,0,0
2005,2045,122.493768834349,0,0
2006.01,2045,0,0,171.268654513312
2006.02,2045,20.2423637717244,0,0
2007,2045,649.068105551699,0,0
2008,2045,337.291995415399,0,0
2009,2045,170.487038370958,0,0
2010,2045,94.2000112285968,0,0
2011,2045,437.868000252894,0,0
2012.01,2045,145.928712502524,0,0
2012.02,2045,0,0,41.3361824853602
2013.01,2045,0,0,348.650550907118
2013.02,2045,0,56.7908906858765,0
2014,2045,309.529145821542,0,0
2015,2045,195.752667694691,0,0
2016,2045,0,0,29.1443672053018
2017,2045,31.5422991513688,0,0
2018.01,2045,0,0,16.2261437191726
2018.02,2045,32.3825056031047,0,0
2018.03,2045,32.0519470240844,0,0
2019,2045,79.7844423756218,0,0
2020,2045,313.045364987793,0,0
2021,2045,205.829072489318,0,0
2022,2045,54.1296104749887,0,0
2023,2045,338.658055526279,0,0
2024,2045,146.76421991352,0,0
2025.01,2045,105.240196929203,0,0
2025.02,2045,0,0,66.4178131404509
2025.03,2045,0,0,52.3385554809704
2026,2045,37.8767423910549,0,0
2027,2045,71.8858824769342,0,0
2028,2045,85.5886375342892,0,0
2029,2045,50.8610812088206,0,0
2030,2045,146.470468742064,0,0
2031,2045,141.181180843745,0,0
2032,2045,0,146.058284617651,0
2033,2045,458.546790830519,0,0
2034,2045,835.570266775433,0,0
2035,2045,455.785659775814,0,0
2036.01,2045,0,0,865.967614687295
2036.02,2045,352.524260072809,0,0
2036.03,2045,283.841319064583,0,0
2037,2045,320.343783210411,0,0
2038,2045,524.926452601917,0,0
2039,2045,106.456512174283,0,0
2040,2045,87.894645159602,0,0
2041,2045,310.412701622033,0,0
2042,2045,0,471.117016585687,0
2043,2045,303.62589394507,0,0
2044.01,2045,340.456763896864,0,0
2044.02,2045,33.5442166735485,0,0
2045,2045,60.6481176172377,0,0
2046,2045,27.3714146187348,0,0
2047.01,2045,269.256941659481,0,0
2047.02,2045,19.73126606264,0,0
2048,2045,275.55596150337,0,0
2049,2045,674.368566801213,0,0
2050,2045,136.661201667819,0,0
2051,2045,334.496124758559,0,0
2052,2045,318.59040909501,0,0
2053,2045,312.144754156866,0,0
2054,2045,194.548736671759,0,0
2055,2045,135.024486375426,0,0
2056,2045,89.3214438875419,0,0
2057,2045,273.99403175897,0,0
2058,2045,178.554332158193,0,0
2059,2045,120.921250714094,0,0
2060,2045,233.632772549804,0,0
2061.01,2045,8.91313772833737,0,0
2061.02,2045,33.3181845907953,0,0
2062.01,2045,37.969655974572,0,0
2062.02,2045,64.123339228769,0,0
2062.03,2045,454.567633221115,0,0
2063.01,2045,76.0341479377045,0,0
2063.02,2045,0,0,5.46161842724779
2064,2045,47.7284732031992,0,0
2065,2045,115.81903431496,0,0
2066.01,2045,0,0,3.87721765063546
2066.02,2045,0,206.746580469097,0
2067,2045,615.952934804915,0,0
2068,2045,1143.77374486641,0,0
2069.01,2045,590.145476528955,0,0
2069.02,2045,0,0,31.0542594381953
2070,2045,496.094748968485,0,0
2071,2045,385.104454877514,0,0
2072,2045,392.422980252923,0,0
2073.01,2045,150.847852577729,0,0
2073.02,2045,48.7544183658059,0,0
2073.03,2045,711.786550731205,0,0
2074.01,2045,0,0,32.8844644634543
2074.02,2045,43.9033141908454,0,0
2075.01,2045,39.7261226773305,0,0
2075.02,2045,96.9340992896091,0,0
2076.01,2045,135.267100885679,0,0
2076.02,2045,136.595501767958,0,0
2076.03,2045,21.810797659275,0,0
2077,2045,438.545631992452,0,0
2078,2045,179.125461969912,0,0
2079.01,2045,69.8289930194151,0,0
2079.02,2045,549.36524240265,0,0
2080.01,2045,25.8159643411674,0,0
2080.02,2045,31.4460285463563,0,0
2080.03,2045,23.8877327337701,0,0
2080.04,2045,64.9139363046723,0,0
2081,2045,114.506206906564,0,0
2082,2045,718.851150888733,0,0
2083,2045,94.107093632423,0,0
2084,2045,37.6309878032992,0,0
2085.01,2045,60.4251552024225,0,0
2085.02,2045,284.195115300088,0,0
2086.01,2045,52.1540343507214,0,0
2086.02,2045,97.8000088146835,0,0
2086.03,2045,0,0,60.1594000921692
2087,2045,0,417.774289911841,0
2088,2045,0,1026.49106824351,0
2089.01,2045,0,1351.80573994275,0
2089.02,2045,0,187.590436315349,0
2089.03,2045,505.972920040606,0,0
2089.04,2045,736.721012323215,0,0
2090,2045,0,0,2052.07315653106
2091,2045,0,1854.36547850656,0
2092,2045,0,346.829791907706,0
2093,2045,0,0,1021.77518144826
2094,2045,0,0,392.171702721426
2095,2045,0,1504.18022418401,0
2096.01,2045,0,0,759.812885326832
2096.02,2045,226.181204963303,0,0
2097,2045,153.988034596289,0,0
2098,2045,339.001083171146,0,0
2099.01,2045,286.564402979993,0,0
2099.02,2045,0,0,382.14656925293
2100,2045,0,0,1083.85049488048
2101,2045,0,0,223.414107983476
2102,2045,0,493.455313528127,0
2103,2045,0,53.1729663040999,0
2104,2045,151.943406252337,0,0
2105,2045,0,0,237.555813170048
2106,2045,562.108136656743,0,0
2107,2045,0,0,47.2455749489743
2108,2045,327.242117159358,0,0
2109,2045,114.135961073006,0,0
2110,2045,76.4165717431156,0,0
2111.01,2045,100.486067672136,0,0
2111.02,2045,0,0,744.33390741781
2112.01,2045,0,0,626.894637430368
2112.02,2045,0,0,194.56625188039
2112.03,2045,0,0,128.159841553307
2112.04,2045,0,0,246.29319533865
2112.05,2045,26.8643813514019,0,0
2112.06,2045,0,0,155.810204208137
2113,2045,157.322859973096,0,0
2114.01,2045,0,0,33.5766222070463
2114.02,2045,240.856539254759,0,0
2114.03,2045,152.219287352504,0,0
2115.01,2045,0,67.8139013085384,0
2115.02,2045,0,0,187.632491033966
2116.01,2045,0,0,231.804457257872
2116.02,2045,0,0,43.6792277335929
2117.01,2045,0,0,176.809266728498
2117.02,2045,0,0,64.3249809247205
2118,2045,231.620273404342,0,0
2119,2045,0,0,254.056822989682
2120,2045,0,0,193.411514743569
2121,2045,0,0,109.046242625534
2122,2045,0,0,200.102319092044
2123,2045,0,0,408.31420243708
2124,2045,0,0,380.899837043586
2125,2045,811.134086802669,0,0
2126,2045,624.39600691984,0,0
2127,2045,443.222466174577,0,0
2128,2045,943.385397513175,0,0
2129,2045,556.233796068099,0,0
2130,2045,453.117797591479,0,0
2131,2045,1202.63136225208,0,0
2132,2045,987.947176654613,0,0
2133,2045,653.553778131371,0,0
2134,2045,395.195659936404,0,0
2135,2045,789.608734467663,0,0
2136,2045,540.255250603753,0,0
2137,2045,390.298437633994,0,0
2138,2045,660.718774705984,0,0
2139,2045,434.823063630684,0,0
2140,2045,480.951710389951,0,0
2141,2045,309.878151080828,0,0
2142,2045,714.011517947915,0,0
2143,2045,385.106515857791,0,0
2144,2045,790.913828219522,0,0
2145,2045,882.716738600393,0,0
2146,2045,518.400924002137,0,0
2147,2045,704.249633398562,0,0
2148,2045,420.548960292791,0,0
2149,2045,0,756.508516566081,0
2150,2045,839.760769084769,0,0
2151,2045,233.395773779313,0,0
2152,2045,0,1093.26206793628,0
2153,2045,0,670.668430222035,0
2154,2045,0,1193.95219055213,0
2155,2045,0,605.210645092218,0
2156,2045,0,2085.11896244633,0
2157,2045,0,0,1701.59928384558
2158,2045,0,2000.23747427722,0
2159,2045,0,0,790.872719452206
